"Id, Faculty",Program,Career,Year,Traject,Course
143,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Biofysische scheikunde
144,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Developmental Biology
145,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Economie en bedrijfsleven
146,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Geintegreerd practicum microbiologie en gentechnologie
147,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Gentechnologie
148,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Industriele voedingsbiotechnologie
149,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Mechanische en thermische bewerkingen
150,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Medical Biotechnology and Parasitology
151,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Microbiologie
152,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Milieutechnologie
153,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Voedingsleer
154,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Warmte- en stromingsleer : basisbegrippen
155,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Warmte- en stromingsleer : modelleren
156,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Cel-en genbiotechnologie,Wiskundige en fysische modellen in de biotechnologie
157,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Biofysische scheikunde
158,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Chemical Process Technology
159,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Economie en bedrijfsleven
160,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Geintegreerd practicum microbiologie en gentechnologie
161,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Gentechnologie
162,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Industriele voedingsbiotechnologie
163,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Mechanische en thermische bewerkingen
164,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Microbiologie
165,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Milieutechnologie
166,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,"Molecular Structure, Function & Design"
167,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Organic Chemistry: Methods of Synthesis
168,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Voedingsleer
169,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Warmte- en stromingsleer : basisbegrippen
170,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Warmte- en stromingsleer : modelleren
171,Faculteit Wetenschappen,Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,BA,3,3 B Bio-ingenieurswetenschappen/Chemie en bioprocestechnologie,Wiskundige en fysische modellen in de biotechnologie
172,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Algemene biologie
173,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Algemene chemie
174,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Algemene dierkunde
175,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Calculus I
176,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Ecologie en terreinwerk
177,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Excursie Ecologie en terreinwerk
178,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Fysica : inleiding mechanica
179,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,"Fysica : trillingen, golven en thermodynamica"
180,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Lineaire algebra
181,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Wetenschap en Maatschappij
182,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie,Workshop Chemie
183,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie (Keuze),Basisvaardigheden wiskunde
184,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie (Keuze),Fysische geografie
185,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie (Keuze),Inleiding tot de computerwetenschappen
186,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie (Keuze),Labovaardigheden in biologie
187,Faculteit Wetenschappen,Biologie,BA,1,1 B Biologie (Keuze),Wetenschap en Maatschappij
188,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie,Biochemie
189,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie,Biodiversiteit en ecologie van invertebraten
190,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie,Biodiversiteit en ecologie van vertebraten
191,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie,"Functionele biologie van planten, fungi en protisten"
192,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie,Fysica : elektromagnetisme
193,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie,Genetica
194,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie,Moleculaire celbiologie
195,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie,Organische chemie: structuur
196,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie (keuze),"Biologie, maatschappij en ethiek"
197,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie (keuze),Economie en bedrijfsleven
198,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie (keuze),Geologie
199,Faculteit Wetenschappen,Biologie,BA,2,2 B Biologie (keuze),Inleiding tot de computerwetenschappen
200,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie,Immunologie
201,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie,Microbiologie
202,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie,Moleculaire ecologie
203,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie,Neurobiologie
204,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie,Populaties en ecosystemen
205,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie (keuze),Aquatische en terrestrische ecologie
206,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie (keuze),Dierenfysiologie
207,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie (keuze),Economie en bedrijfsleven
208,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie (keuze),Geintegreerd practicum microbiologie en gentechnologie
209,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie (keuze),Gentechnologie
210,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie (keuze),Inleiding tot de computerwetenschappen
211,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie (keuze),Meerdimensionale statistiek
212,Faculteit Wetenschappen,Biologie,BA,3,3 B Biologie (keuze),Virology
213,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Advanced Aspects of Molecular Pharmacology
214,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Analysis of Biological Data
215,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Bioinformatica
216,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Cellular Microbiology
217,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Developmental  Biology
218,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Functional Plant science
219,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Genetics and Reproduction
220,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Mechanisms in mutagenesis & carcinogenesis
221,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Medical Biotechnology and Parasitology
222,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Meeting master students
223,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Plant Molecular Biology
224,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Plant responses to stress
225,Faculteit Wetenschappen,"Biologie optie Genetica, Cel en Ontwikkelingsbiologie",MA,1,"1 M Biologie optie Genetica, Cel en Ontwikkelingsbiologie",Stem Cell Biology
226,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen,Analysis of Biological Data
227,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen,Conservation genetics
228,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen,Integrated Practica on ecosystems
229,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen,Marine Biodiversity and Ecology
230,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen,Marine Biology
231,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen,Meeting master students
232,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen,Natuurbeheer
233,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen,River & Lake Ecology
234,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Behavioural Ecology
235,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Biogeochemistry
236,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Biology of Animal Societies
237,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Dynamics of biological systems
238,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Functional Plant science
239,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Geo-informatiekunde
240,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Guided Self-Study
241,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Hydrobiology
242,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Insektenkunde
243,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),"Integrated Coastal Zone Management: Mangroves, Seagrass Beds and Coral Reefs"
244,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Meeting master students
245,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Molecular Phylogenetics and Evolution
246,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Origin of life and paleontological evolution: presentation
247,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Plant Molecular Biology
248,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Plant responses to stress
249,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Plant-soil interactions
250,Faculteit Wetenschappen,Biologie optie Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie Milieu: Biodiversiteit en ecosystemen (keuze),Toxins in Amphibians and Reptiles
251,Faculteit Wetenschappen,Biologie optie Onderwijs,MA,2,2 M Biologie optie Onderwijs,Bio-ethiek
252,Faculteit Wetenschappen,Biologie optie Onderwijs,MA,2,2 M Biologie optie Onderwijs,"Wetenschap, technologie en samenleving"
253,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Advanced Aspects of Molecular Pharmacology
254,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Analysis of Biological Data
255,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Bioinformatica
256,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Cellular Microbiology
257,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Developmental  Biology
258,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Functional Plant science
259,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Genetics and Reproduction
260,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Mechanisms in mutagenesis & carcinogenesis
261,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Medical Biotechnology and Parasitology
262,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Meeting master students
263,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Plant Molecular Biology
264,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Plant responses to stress
265,Faculteit Wetenschappen,"Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",MA,1,"1 M Biologie optie onderwijs profiel Genetica, cel- en ontwikkelingsbiologie",Stem Cell Biology
266,Faculteit Wetenschappen,Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,Analysis of Biological Data
267,Faculteit Wetenschappen,Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,Behavioural Ecology
268,Faculteit Wetenschappen,Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,Biogeochemistry
269,Faculteit Wetenschappen,Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,Biology of Animal Societies
270,Faculteit Wetenschappen,Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,Conservation genetics
271,Faculteit Wetenschappen,Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,MA,1,1 M Biologie optie onderwijs profiel Milieu: Biodiversiteit en ecosystemen,Functional Plant science
